,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой математик вывел формулу бинома, названного его именем?",И. Ньютон,С. В. Ковалевская,Архимед,Н. И. Лобачевский
1,С какой скоростью вылетает пробка из бутылки с шампанским без противодействия?,40 км в час,Пешехода,Звука,Света
2,Какой английский монарх подписал смертный приговор Марии Стюарт?,Елизавета I,Генрих VIII,Ричард I,Яков II
3,"Название какой единицы времени произошло от латинского слова ""маленький""?",Минута,Секунда,Час,Сутки
4,Какие терьеры самые крупные?,Эрдельтерьер,Скотчтерьер,Ягдтерьер,Тойтерьер
5,Что из этого не относится к химическим индикаторам?,Ликопин,Метилоранж,Лакмус,Фенолфталеин
6,В какой стране в последнее воскресенье ноября проводится Monkey Buffet (обезьяний банкет)?,В Таиланде,В Бирме,В Японии,В Индии
7,Недостаточность какого органа отмечается при бронзовой болезни?,Надпочечники,Поджелудочная железа,Тимус,Эпифиз
8,Какие два шахматиста провели между собой наибольшее число матчей за звание чемпиона мира?,Анатолий Карпов — Гарри Каспаров,Михаил Ботвинник — Василий Смыслов,Вишванатан Ананд — Магнус Карлсен,Вильгельм Стейниц — Эмануэль Ласкер
9,Кто заведовал в помещичье время всей псовой охотой?,Ловчий,Борзовщик,Доезжачий,Выжлятник
