,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется приказ Сталина № 227 от 28 июля 1942 года?,Ни шагу назад!,Вместе весело шагать по просторам,"Шаг вправо, шаг влево-расстрел","Маленький шаг для человека,большой шаг для человечества"
1,"Как называется кривая, по которой Земля движется вокруг Солнца?",Эллипс,Окружность,Гипербола,Парабола
2,Как называется восточная стихотворная форма?,газель,косуля,лань,антилопа
3,Режиссёров фильма «Чапаев» называют «братья Васильевы». Кем они приходились друг другу на самом деле?,однофамильцами,родными братьями,двоюродными братьями,отцом и сыном
4,На флаге какого государства изображен только один предмет или символ?,Япония,Мексика,Испания,Австралия
5,Какой из этих пиратов использовал флаг «Веселый Роджер» с черепом и перекрещенными костями?,Эдвард Инглэнд,Эдвард Тич,Бартоломью Робертс,Томас Тью
6,В каком городе в 1919 году была принята Конституция Германии?,Веймар,Гамбург,Мюнхен,Дрезден
7,"Кто стал прототипом Петра Верховенского, персонажа романа Достоевского «Бесы»?",Нечаев,Петрашевский,Каракозов,Герцен
8,"Какое животное А. П. Чехов назвал помесью крысы с крокодилом, тигром и обезьяной?",Мангуста,Суриката,Вомбата,Лемура
9,Какая из богинь судьбы в греческой мифологии перерезает нить жизни?,Атропа,Клото,Немесида,Лахесис
