,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется альбом Земфиры, вышедший в феврале 2021 года?",«Бордерлайн»,«Локдаун»,«Лонгслив»,«Импичмент»
1,Кто является крестным отцом Гарри Поттера?,Сириус Блэк,Альбус Дамблдор,Римус Люпин,Северус Снейп
2,В каком году образовалась группа Metallica?,1981,1967,1974,1960
3,Какой музыкальный знак отменяет повышение или понижение ступени звукоряда?,Бекар,Диез,Ключ,Бемоль
4,Что не входит в строение птичьего пера?,Завеска,Опахало,Очин,Ствол
5,В честь богини чего был назван химический элемент ванадий?,Красоты,Судьбы,Плодородия,Охоты
6,"В каком городе был произведен чешский горький ликер группы фернет ""Бехеровка""?",Карловы Вары,Брно,Оломоуц,Прага
7,"Какому из древнегреческих философов приписывается фраза: «Есть только три призвания, данные от Бога — это педагог, судья, врач»?",Сократ,Аристотель,Теофраст,Ксенофонт
8,"Кто из этих Римских пап созвал Первый Латеранский собор, закрепивший положение невмешательства светской власти в дела церкви?",Каликст II,Гонорий II,Целестин II,Геласий II
9,"Кто написал романы «В долине Маленьких Зайчиков», «Сон в начале тумана», «Магические числа»?",Юрий Рытхэу,Владимир Санги,Кайсын Кулиев,Чингиз Айтматов
