,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих напитков родился в Мексике?,Текила,Саке,Шерри,Бурбон
1,Здание с каким названием является одной из главных достопримечательностей Риги?,Дом Черноголовых,Башня Краснокожих,Таверна Синезубых,Церковь Белобородых
2,Среди каких птиц есть неразлучники?,попугаи,голуби,синицы,лебеди
3,"Как называется столица самого большого государства в мире, которое не имеет океанического побережья?",Нур-Султан,Минск,Улан-Батор,Асунсьон
4,"Какая из этих букв в настольной игре ""Эрудит"" ценится дороже остальных?",Ф,А,Я,К
5,Какое самое быстрое животное на Земле?,Сапсан,Марлин,Лев,Гепард
6,"В каком городе визитной карточкой и своеобразным брендом является торт ""Паутинка""?",Сызрань,Новосибирск,Липецк,Челябинск
7,Какой синдром получил название по имени дочери французского романиста В. Гюго?,Синдром Адели,Синдром Алисы,Синдром Полианны,Синдром Мириззи
8,"Мрамор из какого месторождения, крупнейшего в России, использовался для облицовки большинства станций первой линии метро Москвы?",Коелгинского (Челябинская область),Рускеалы (Карелия),Ороктойского (Алтай),Полевского (Свердловская область)
9,"Кто автор афоризма ""Женщиной не рождаются, ею становятся!""?",Симона де Бовуар,Коко Шанель,Мэрилин Монро,Оноре де Бальзак
