,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Эмблема какой автофирмы представляет четыре сплетенных кольца?,Audi,HONDA,BMW,Ford
1,Какой праздник является международным (80% стран)?,Новый год,8 марта,День победы,Halloween
2,"Из какого города вылетает пассажир, ожидающий посадки в самолет в аэропорту Хитроу?",Из Лондона,Из Бостона,Из Парижа,Из Вены
3,Как называется летательный аппарат без мотора?,Планер,Аэроплан,Параплан,Гидроплан
4,Какими литераторами назвались Бегемот и Коровьев в ресторане ЦДЛ?,Панаев и Скабичевский,Ильф и Петров,Братья Гонкур,Ганзелка и Зигмунд
5,Какой город приобрел репутацию мировой столицы йоги?,Ришикеш,Ладакх,Дхарамсала,Шимла
6,Президентом какой республики в составе РФ являлся Н. В. Федоров?,Чувашии,Коми,Карелии,Удмуртии
7,Какой стиль плавания вошёл в олимпийскую программу позже остальных?,Баттерфляй,Брасс,Кроль,На спине
8,Какая из этих стадий развития зародыша самая ранняя?,Морула,Гаструла,Бластула,Нейрула
9,У какого из этих млекопитающих хромосом меньше?,Кенгуру,Овца,Дельфин,Лев
