,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется главная премия отечественного телевидения?,Тэфи,Эмми,Ника,Грэмми
1,За каким сокровищем отправились в плавание аргонавты?,Золотое руно,Гранатовый браслет,Малахитовая шкатулка,Серебряное копытце
2,Какие числительные в русском языке не существуют?,Уменьшительные,Собирательные,Количественные,Порядковые
3,Какой поэт гордо заявлял: «Я лиру посвятил народу своему...»?,Н. Некрасов,Г. Державин,А. Пушкин,В. Жуковский
4,Кем актёр Михаил Чехов приходился Антону Чехову?,племянником,дядей,кузеном,однофамильцем
5,В каком стиле работал архитектор Растрелли?,Барокко,Рококо,Готика,Классицизм
6,Что получает победитель на испанском кинофестивале в Сан-Себастьяне?,Золотая раковина,Золотой медведь,Золотой лев,Золотой леопард
7,В каком образе запечатлела Эльдара Рязанова известная фотохудожница Екатерина Рождественская в своём проекте «Мечты детства»?,Капитан дальнего плавания,Мушкетёр,Лётчик,Старпом
8,"У каких организмов сперматозоиды лишены жгутиков, имеют амебоидную форму и передвигаются с помощью ложноножек?",Круглые черви,Кишечнополостные,Сумчатые,Головоногие
9,Кто из этих певцов завещал похоронить себя в костюме Отелло?,Марио Дель Монако,Энрико Карузо,Марио Ланца,Франко Корелли
