,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто автор стихотворения «Дума»?,Михаил Лермонтов,Владимир Маяковский,Александр Пушкин,Сергей Есенин
1,Как Владимир Маяковский назвал свою поэму?,"""Флейта-позвоночник""","""Барабан-сердце""","""Волынка-желудок""","""Валторна-пищевод"""
2,Как валюта используется в Лихтенштейне?,Швейцарский франк,Австрийская крона,Доллар,Евро
3,В молекуле какого алкана четыре атома углерода?,Бутан,Этан,Пропан,Гексан
4,Какой хищный зверь на Земле самый крупный?,Белый медведь,Африканский лев,Амурский тигр,Гризли
5,Какую кость человеческого тела по латыни именуют «Scapula»?,Лопатка,Коленная чашечка,Крестец,Переносица
6,Какая песня в исполнении Леонида Утёсова звучит в самом начале первой серии фильма «Место встречи изменить нельзя»?,«Дорога на Берлин»,"«Спасибо, сердце!»",«Солдатский Вальс»,«Одессит Мишка»
7,Сколько региональных резервных банков входят в Федеральную резервную систему США?,12,8,20,16
8,"Какой народ является создателем ""Бурбонского кодекса"", хранящегося в Библиотеке Национальной Ассамблеи в Париже?",Ацтеки,Майя,Французы,Испанцы
9,"Как во Вьетнаме называют представительниц женской творческой профессии, близкой к работе гейш в Японии?",Качу,Няняк,Тео,Хаткхуон
