,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Поведение каких животных было источником информации при проведении античных гаданий ауспиций?,Птицы,Черви,Насекомые,Рыбы
1,"Как называется смесь полисульфидов натрия, которая позволяет ювелирам искусственно состарить драгоценные металлы?",Серная печень,Азотная селезенка,Углеродная почка,Водородное сердце
2,"Завершите рекомендацию Козьмы Пруткова: ""Если хочешь быть красивым, поступи ...""",В гусары,Соответствующе,В университет,В кавалергарды
3,Какое млекопитающее ныряет глубже других?,Кашалот,Косатка,Горбач,Финвал
4,В каком фильме не играет Макс Линдер?,"""Безумный Макс""",""" Макс - виртуоз""","""Макс - тореадор""","""Макс упускает богатую невесту"""
5,"Кто был назван читателями английского журнала ""Time"" мужчиной года в 1952 году?",Королева Елизавета II,Гарри Трумэн,Иосиф Сталин,Уинстон Черчилль
6,"Какой пейзажист, по утверждению художника М. Нестерова, «...первый открыл красоты южного берега Крыма»?",И. Левитан,А. Куинджи,И. Репин,И. Айвазовский
7,"Кто в своих дневниках написал: ""Смотри на общество женщин как на необходимую неприятность жизни общественной...""?",Л. Толстой,Николай II,С. Есенин,И. Губерман
8,Какой угол не задаёт наклон летательного аппарата относительно его центра инерции по одной из трёх осей?,Угол атаки,Угол рыскания,Угол тангажа,Угол крена
9,Какому курфюрсту Баварии венецианский композитор Томазо Альбинони посвятил цикл из двенадцати сонат?,Максимилиан II Мария Эмануэль,Карл Альбрехт,Максимилиан III Иосиф,Фердинанд Мария
