,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Повесть с каким названием принадлежит перу Антона Чехова?,«Дуэль»,«Спринт»,«Игры и конкурсы»,«Турнир»
1,"Как называлась выставка, на которой были представлены полотна и скульптуры, отклоненные жюри Парижского салона?","""Салон отверженных""","""Вернисаж забытых""","""Выставка молодых""","""Зал неизвестных"""
2,Сколько функциональных клавиш на стандартной клавиатуре компьютера?,12,16,10,9
3,Сколько башен у Московского Кремля?,20,14,16,18
4,"Как назывался театр Аркадия Райкина до переименования в 1991 году в ""Сатирикон""?",Театр Миниатюр,Театр Комедии,Театр Юмора,Театр Сатиры
5,Кто озвучивал кота Леопольда?,Александр Калягин,Олег Табаков,Лев Дуров,Вячеслав Невинный
6,Какое животное обучили имитировать человеческую речь в бостонском аквариуме «Нью Ингланд»?,Тюлень,Касатка,Дельфин,Котик
7,Как следовало обращаться к статскому советнику?,Ваше Высокородие,Ваше Благородие,Ваше Высокоблагородие,Ваше Превосходительство
8,Кто из этих игроков забил четыре мяча в одной игре в Лиге чемпионов по футболу в гостевом матче?,Андрей Шевченко,Марко Ван Бастен,Лионель Месси,Руд ван Нистелрой
9,В какой религии Виктор Гюго и Лев Толстой почитаются как святые?,Каодай,Кришнаизм,Буддизм,Индуизм
