,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой стране появились подстаканники современной формы?,Россия,Германия,Австрия,Франция
1,Что из перечисленного относится к типу моллюсков?,Каракатица,Трясогузка,Жужелица,Белорыбица
2,Как заканчивается фраза Ивана Крамского об Иване Шишкине: «Верстовой столб в развитии русского…»?,Пейзажа,Натюрморта,Портрета,Батального жанра
3,На какой станции московского метро можно увидеть скульптуру Мадонны с младенцем?,«Римская»,«Партизанская»,«Рижская»,«Парк Победы»
4,"«{Их} счастье в том, что они мертвы. Наше и ваше счастье в том, что они мертвы». О ком эти строки из «Слов пигмея» Акутагавы Рюноскэ?",Классики,Мёртвые,Тираны,Герои
5,Что в январе 2016 года получил Александр Овечкин за 500 заброшенных шайб в Национальной хоккейной лиге?,Золотую клюшку,Золотую шайбу,Золотой шлем,Золотую медаль
6,Какое из этих произведений написано классиком русской литературы?,Бенд Синистер,Голод,Женщина в песках,Недолгое счастье Френсиса Макомбера
7,"Какому виду спорта посвящены фильмы ""Когда Билли побеждает Бобби"" и ""Битва полов""?",Теннис,Стендовая стрельба,Шахматы,Конный спорт
8,В состав какой группы островов входят скалы Авось?,Курильские острова,Командорские острова,Алеутские острова,Новосибирские острова
9,Какая из перечисленных аббревиатур не используется Почтовой службой США для обозначения отдельного штата?,WN,WV,WI,WY
