,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое крупное произведение Максим Горький написал после успеха романа ""Мать""?","""Жизнь Матвея Кожемякина""","""Вечный муж""","""Отцы и дети""","""Мать-2"""
1,Кто является режиссёром исторического фильма «Андрей Рублёв»?,Андрей Тарковский,Сергей Герасимов,Михаил Калатозов,Станислав Говорухин
2,Владельцем чего не был Мистер Твистер?,Самолетов,Пароходов,Газет,Заводов
3,Вдоль какой реки тянется Речная зона спортивных объектов олимпийского Лондона?,Темза,Мерси,Трент.,Медуэй
4,"Почему политработник и военкор, будущий известный советский поэт Давид Кугультинов в мае 1944 года был отозван с фронта?",Из-за депортации калмыков,Из-за опечатки в передовице,Самовольно расстрелял пленного гитлеровца,Не выполнил приказ командира
5,"Какого персонажа нет среди героев российского мультсериала ""Ми-Ми-Мишки""?",Зайчонка Заи,Лисёнка Лисички,Медвежонка Тучки,Медвежонка Кеши
6,"В каком белорусском городе во время войны находилась школа абвера, известная как «Сатурн»?",Борисов,Лида,Бобруйск,Гродно
7,Куда впадает главный сосуд лимфатической системы — грудной проток?,Левый венозный угол,Правое предсердие,Нижняя полая вена,Верхняя полая вена
8,Какой из перечисленных минералов назван в честь известного литератора или музыканта?,Гётит,Высоцкит,Сервантит,Вагнерит
9,"Кто из этих художников начала ХХ века, представителей Парижской школы, не был уроженцем белорусских городов и местечек?",Амшей Нюренберг,Пинхус Кремень,Лев Бакст,Хаим Сутин
