,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой заяц не бегает, не скачет, а ползает?",Морской заяц,Русак,Беляк,Троллейбусный заяц
1,"Какие цвета использует в своей символике футбольный клуб ""Динамо""?",Голубой и белый,Белый и красный,Желтый и зеленый,Красный и синий
2,"Как называется статья, занимающая всю нижнюю часть газетной полосы?",Подвал,Подземка,Колодец,Шапка
3,Балет с каким названием был у Глиэра?,«Красный мак»,«Маленькая незабудка»,«Синий василёк»,«Душистый ландыш»
4,Когда закончилась Первая мировая война?,11 ноября,1 декабря,18 ноября,30 октября
5,"Какой артист сыграл роль чекиста Юровского в фильме Карена Шахназарова ""Цареубийца""?",Малькольм Макдауэлл,Армен Джигарханян,Юрий Беляев,Олег Янковский
6,Где находится карликовая планета Макемаке?,поясе Койпера,рассеянном диске,поясе астероидов,облаке Оорта
7,"Какой нобелевский лауреат являлся научным консультантом при съёмках фильма ""Девять дней одного года""?",Игорь Тамм,Алексей Абрикосов,Жорес Алфёров,Пётр Капица
8,"Какое единственное фруктовое растение субтропиков цветет осенью, а плодоносит в зимне-весенний период?",Мушмула японская,Маммея американская,Огурец африканский,Тамаринд индийский
9,"Когда произошло событие, которое в США отмечают ежегодно 3 февраля как День четырех капелланов?",Во время Второй Мировой войны,Во время войны Севера и Юга,Во время войны в Корее,Во время войны во Вьетнаме
