,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется тип подошвы обуви?,платформа,тротуар,эстакада,пандус
1,"Море, на котором стоит порт Владивосток",Японское,Мраморное,Баренцево,Лаптевых
2,Какой географический объект НЕ имеет отношения к морю?,Кривой Рог,Онежская губа,Канин Нос,Куршская коса
3,"Как звали лихого вояку Рэмбо, которого сыграл С. Сталлоне?",Джон,Джек,Джеймс,Ричард
4,Какой из этих дней народного календаря отмечается не каждый год?,Касьянов,Сильвестров,Николин,Ивана Купалы
5,Какой цвет (обычно ткани) называется маренго?,Черный с серым отливом,Черный с зеленым отливом,Темно-серый с искорками,Серо-зеленый
6,Как Пётр Ильич Чайковский назвал свою серенаду для скрипки с оркестром си-бемоль минор?,Меланхолическая,Холерическая,Сангвиническая,Флегматическая
7,Сколько символов включает в себя грузинский алфавит?,33,37,31,35
8,Какое клинковое оружие имеет двойной изгиб лезвия?,Ятаган,Акинак,Фламберг,Фальчион
9,"Кто из философов пришёл к удивительному выводу: «Я встречал многих мыслителей и многих кошек, но мудрость кошек бесконечно глубже»?",Ипполит Тэн,Джон Китс,Конрад  Лоренц,Марсель Реней
