,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какую должность занимал Антон Антонович Сквозник-Дмухановский, персонаж пьесы «Ревизор»?",Городничий,Возничий,Дворецкий,Стряпчий
1,"Как называется фильм, за роль в котором Дастин Хоффман получил «Оскара»?",«Человек дождя»,«Человек огня»,«Человек грозы»,«Снежный человек»
2,Какой из этих калибров охотничьих ружей самый крупный?,Восьмой,Двенадцатый,Шестнадцатый,Двадцатый
3,С какого дня начинается неделя на календарях Великобритании?,Воскресенье,Суббота,Пятница,Понедельник
4,Из какой пьесы Чехова Фаина Раневская взяла свой псевдоним?,"""Вишневый сад""","""Чайка""","""Свадьба""","""Три сестры"""
5,Какая из этих столиц стоит на реке Тибр?,Рим,Тегеран,Багдад,Вадуц
6,Какая из этих звезд — альфа созвездия Льва?,Регул,Денеб,Фомальгаут,Процион
7,Какой кипящий напиток подавали гостям на свадьбе Руслана и Людмилы?,Пиво,Мёд,Сбитень,Квас
8,Какой фильм Павла Лунгина получил «Специальный приз за режиссуру» на кинофестивале в Каннах в 1990 году?,«Такси-блюз»,«Линия жизни»,«Свадьба»,«Луна-парк»
9,"Какое произведение Антуана де Сент-Экзюпери в американском варианте носило заглавие «Ветер, песок и звёзды»?",«Планета людей»,«Ночной полёт»,«Южный почтовый»,«Цитадель»
