,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кого подковали Тульские мастера в сказе Лескова?,блоху,комара,таракана,муху
1,Кто написал роман «Идиот»?,Ф. М. Достоевский,А. С. Пушкин,К. И. Чуковский,М. А. Булгаков
2,Каким напиткам посвящена одна из песен группы «Зоопарк»?,Ром и пепси-кола,Кефир и рассол,Виски и бренди,Водка и томатный сок
3,Как называется наука о питании?,нутрициология,акарология,конхиология,карпология
4,"Закончите одностишие Владимира Вишневского: «О, не играй так грозно...»",На баяне,В миттельшпиле,Мизер с дыркой,Дед Мороза
5,"Какая из этих актрис сыграла в фильме ""Доживем до понедельника""?",Ольга Остроумова,Ирина Шевчук,Екатерина Маркова,Елена Драпеко
6,Какой из этих струнных музыкальных инструментов относится к смычковым?,Баритон,Лира,Цитра,Укулеле
7,Какой из этих известных монастырей был основан позднее остальных?,Донской,Троице-Сергиев,Соловецкий,Киево-Печерский
8,Кто впервые получил стеклоуглерод — важный химически нейтральный и устойчивый к коррозии материал?,Бернард Редферн,Андрей Роде,Ричард Смолли,Алексей Сладков и Юрий Кудрявцев
9,"Как звали легендарную древнегреческую художницу, которая, по мнению Плиния Старшего, была родоночальницей живописи?",Кора Сикионская,Анаксандра,Птолемаида Киренская,Эйрена
