,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто вычистил Авгиевы конюшни?,Геракл,Ипполит Матвеевич,Дворник дядя Вася,Аполлон
1,Какой транспорт появился в 80-х годах 19 века?,Трамвай,Автобус,Такси,Пароход
2,Колонией какой страны с 1802 года был остров Цейлон?,Великобритания,Испания,Португалия,Франция
3,"Кто из этих ученых изобрел зрительную трубу и применил ее для астрономических наблюдений, сделав ряд важных открытий?",Галилео Галилей,Исаак Ньютон,Макс Планк,Альберт Эйнштейн
4,В какой день после Пасхи отмечается Троица?,В 50-й,В 30-й,В 60-й,В 40-й
5,В какой стране проводились I Зимние Олимпийские игры?,Франция,Норвегия,Австрия,Швейцария
6,В каком городе был построен единственный в Советском Союзе завод кондиционеров?,Баку,Иркутск,Одесса,Минск
7,Как называется самый старый футбольный клуб в мире из ныне существующих?,Шеффилд,Вулверхэмптон,Сандерленд,Борнмут
8,"Какого типа галактик, по классификации Хаббла, не существует?",U,S,Q,E
9,"Какой город часто называют ""Гранитный город"" из-за того, что большинство зданий построено из серого гранита?",Абердин,Глазго,Эдинбург,Эрвин
