,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из этих ученых проводил свои опыты на Пизанской башне?,Галилей,Коперник,Браге,Бруно
1,К какому казачеству принадлежал гоголевский Тарас Бульба?,Запорожскому,Донскому,Уральскому,Кубанскому
2,"Как за любовь к присоединению земель называли Георгия I, правителя Киевской Руси, который основал великокняжеский престол, отдельный от великого княжения киевского?",Долгорукий,Завоеватель,Хоробрит,Отважный
3,Какой витамин образуется в организме человека из бета-каротина?,A,K,E,D
4,Какой из перечисленных островов Вест-Индии является наибольшим?,Куба,Бермуды,Ямайка,Пуэрто-Рико
5,"Кто автор слов: ""Человек, который ни во что не верит, всего боится""?",Бернард Шоу,Михаил Жванецкий,Михаил Салтыков-Щедрин,Коко Шанель
6,Какая из этих марок рома из Ямайки?,"""Captain Morgan""","""Bacardi""","""Old Pascas""","""Matusalem"""
7,Чему равна британская торговая мера веса в один гран?,0.0648 г,28.35 г,1.77 г,453.59 г
8,В какой группе успели поиграть вместе Эрик Клэптон («Cream») и Джимми Пейдж («Led Zeppelin»)?,«The Yardbirds»,«Iron Maiden»,«The Honeydrippers»,«Blind Faith»
9,"Чем являются термины ""двигатель"", ""колесо"" и ""капот"" по отношению к термину ""автомобиль""?",Меронимами,Гиперонимами,Холонимами,Гипонимами
