,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется карманный персональный компьютер с функциями сотового телефона?,Коммуникатор,Компилятор,Коммутатор,Комбинатор
1,Какой теннисный турнир не входит в Большой шлем?,Кубок Кремля,Ролан Гаррос,Уимблдон,Открытый чемпионат Австралии
2,Имя какого газа носит одна из аквариумных рыбок?,неон,аргон,ксенон,криптон
3,"Какая ткань называется так же, как остров в проливе Ла-Манш?",джерси,шевиот,кримплен,вельвет
4,Где находится замок Нойшванштайн?,Германия,Англия ,Франция ,Дания
5,Аэропорт какого из этих городов назван не в честь великого композитора?,"Рим, Италия","Будапешт, Венгрия","Варшава, Польша","Мар дель Плата, Аргентина"
6,Какого замечательного артиста цирка именовали «грустный клоун»?,Леонид Енгибаров,Олег Попов,Михаил Шуйдин,Михаил Румянцев
7,"Какой актер, единственный в мире, трижды завоевал статуэтку Оскар в номинации «лучший актёр»?",Дэниел Дэй-Льюис,Джек Николсон,Джонни Депп,Дастин Хофман
8,Кто из художников не закончил портрет И. А. Крылова (это сделал ученик художника)?,К. Брюллов,Р. Волков,Г. Гиппиус,И. Эггинк
9,Чей сонет перевел Крылов? ,Франческо Петрарка,Пьер де Ронсар,Уильям Шекспир,Торквато Тассо
