,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Куда аленький цветочек привёл героиню сказки?,В гости к чудищу,В оранжерею садовника,В объятия олигарха,В салон флориста
1,Как звали младшего сына Тараса Бульбы?,Андрий,Степан,Остап,Сергей
2,"Кто написал сказку ""Конек-Горбунок""?",Ершов,Маршак,Пушкин,Аксаков
3,Кто из этих учёных изобрёл маятниковые часы?,Христиан Гюйгенс,Исаак Ньютон,Джеймс Максвелл,Томас Юнг
4,Молекулы какого из этих классов органических веществ содержат гидроксильные группы (-OH)?,Спирты,Эфиры,Алканы,Амины
5,"Как называется кислота, химическая формула которой: HВО2?",Метаборная,Плавиковая,Мышьяковая,Ортоборная
6,Как называется вторая опера Бедржиха Сметаны?,«Проданная невеста»,«Далибор»,«Поцелуй»,«Бранденбуржцы в Чехии»
7,"Сколько длилась англо-занзибарская война 1896 года, которая вошла в историю как самая короткая война?",38 минут,14 часов,3 дня,6 дней
8,Создатели какого фильма стали в 1966 году первыми лауреатами государственной премии РСФСР имени братьев Васильевых?,«Девять дней одного года»,"«Время, вперёд!»",«Люди и звери»,«Гамлет»
9,"Какой писатель отказался от имени Бэлфур, данного ему при крещении?",Роберт Стивенсон,Конан Дойл,Чарльз Диккенс,Вальтер Скотт
