,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Полоса какого цвета повторяется в австрийском флаге дважды?,Красный,Синий,Черный,Белый
1,Каково одно из условий предоставления больших панд в аренду зоопаркам других стран?,Рожденные детеныши являются собственностью КНР,Можно арендовать не более одной панды,Арендовать могут только сопредельные страны,Аренда не превышает пяти лет
2,"Как автогонщики называют карту трассы, по которой проходят гонки?",легенда,миф,сказка,эпос
3,Какой волшебный предмет Гарри Поттер в первом фильме купил в последнюю очередь?,волшебную палочку,метлу,мантию,котёл
4,При какой температуре вода имеет наибольшую плотность?,+4 °С,"-1,96 °С",0 °С,Абсолютный ноль
5,Какое слово переводится с древнегреческого языка как «совместно обозревающий»?,Синоптик,Окулист,Метеоролог,Астроном
6,"Как переводится английское слово, от которого произошла начальная часть термина «танорексия», психологической зависимости человека от ультрафиолетовых лучей?",Загар,Ожог,Луч,Пляж
7,"О чем спрашивал Осип Мандельштам: «... что мне делать с ним, Таким единым и таким моим?»?",О теле,О духе,О языке,О народе
8,"Что изображено на картине Сая Твомбли, проданной на аукционе Sotheby's в 2015 году за 70 миллионов долларов?",Спирали на сером фоне,Обнаженные женщины,Деревья в космосе,Цветы в бассейне
9,"О ком идет речь в романе, который Сэмюэль Клеменс подписал псевдонимом сьер Луи де Конт?",Жанна д'Арк,Жеводанский зверь,Королева Мария-Антуанетта,Синяя Борода
