,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На каком озере дует ветер баргузин?,Байкал,Ладожское,Онежское,Таймыр
1,"Какую особенность внешности имеет птица клёст, выедающая семена из шишек?",перекрещённый клюв,загнутые кверху когти,короткие крылья,раздвоенный хвост
2,Что связывает Наполеона Бонапарта с Корсикой?,там родился,туда был сослан,там похоронен,там провозглашён императором
3,На территории какой страны нет Алтайских гор?,Туркмении,России,Китая,Монголии
4,Как ботаники называют семена земляники?,Орешки,Зерновки,Бобы,Костянки
5,"Какой артист сыграл главную мужскую роль в фильме Эльдара Рязанова ""Андерсен. Жизнь без любви""?",Сергей Мигицко,Андрей Толубеев,Станислав Рядинский,Олег Табаков
6,Когда председатель ЦИК СССР М. И. Калинин впервые обратился по радио к советскому народу с новогодним поздравлением?,31 декабря 1941 года,31 декабря 1935 года,31 декабря 1944 года,31 декабря 1953 года
7,Что является канадской версией Оскара?,Джини,Джуно,Триллиум,Аврора
8,"Какая современная столица находится на том месте, где голландские мореплаватели возвели в 1619 г. крепость Батавия?",Джакарта,Канберра,Претория,Манила
9,"Что выделяют бугорки на языке кошки, когда она умывается?",Кератин,Лецитин,Кадаверин,Альбумин
