,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называют шпиона, тайного агента враждебной разведки?","""крот""","""жук""","""акула""","""дятел"""
1,"Какого мультипликационного героя вызывали: ""Выходи, подлый трус""?",Кота Леопольда,Поросёнка Пятачка,Кота Матроскина,Крокодила Гену
2,В каких соревнованиях спортсмены используют блины?,В тяжёлой атлетике,В борьбе,В хоккее,В лёгкой атлетике
3,Как звали лучшего сыщика с дипломом из мультфильма «Приключения поросёнка Фунтика»?,Пинчер,Сеттер,Коккер,Фокстрот
4,"В каком фильме прозвучала фраза: «Возьму с собой „Идиота“, чтобы не скучать в троллейбусе»?",«Весна»,«Волга-Волга»,«Весёлые ребята»,«Цирк»
5,Кто с интервалом в 12 лет стал чемпионом летних и зимних олимпийских игр?,Эдди Иган,Харольд Франкс,Билли Фиск,Лорин Уильямс
6,Какая сказка написана советским детским писателем по произведению Хью Лофтинга?,«Доктор Айболит»,«Старик Хоттабыч»,«Двенадцать месяцев»,«Дядя Стёпа»
7,Где расположены клетки микроглии?,В нервной ткани,В костной ткани,В крови,В печени
8,Сколько задач составляют список проблем Гильберта?,23,37,9,10
9,"Что в медицине получило название ""эпистаксис""?",Кровотечение из полости носа,Рана от укуса животного или человека,Ожог глаза,Тепловой удар
