,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется место продажи новогодних елок?,Елочный базар,Елки зеленые,Зеленая улица,Зеленый коридор
1,Что из перечисленного в России по закону равно 13 процентам?,Подоходный налог,Чаевые в ресторанах,13-я зарплата,Премия за год
2,"Как правильно пишется название транспортного средства для перевозки скоропортящихся продуктов и иных грузов, требующих определённого температурного режима?",Рефрижератор,Рифрежератор,Рифрижиратор,Рефрежератор
3,Подвидом какого растения является дайкон?,редьки посевной,арбуза,икотника серого,пастушьей сумки обыкновенной
4,В каком датском городе родился Ханс Кристиан Андерсен?,Оденсе,Орхус,Ольборг,Копенгаген
5,Кто из этих великих футболистов прошлого был защитником?,Беккенбауэр,Гарринча,Платини,Эйсебио
6,Чьим слугой был Базен?,Арамиса,Портоса,д’Артаньяна,Атоса
7,Кто из представителей союзников принял Акт о безоговорочной капитуляции нацистской Германии в Карлсхорсте 9 мая 1945 года?,Артур Теддер,Карл Спаатс,Латр де Тассиньи,Дуайт Эйзенхауэр
8,"Кто из сатириков написал: «Самые плохие законы — в России, но этот недостаток компенсируется тем, что их никто не выполняет»?",М. Салтыков-Щедрин,М. Жванецкий,Н. Гоголь,Козьма Прутков
9,"Кто, по легенде, сказал: «В своём штабе я сам решаю, кто еврей, а кто нет!»?",Геринг,Гиммлер,Геббельс,Гитлер
