,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что можно найти в автомобиле?,тормозной барабан,тормозной тамтам,тормозной тамбурин,тормозной бубен
1,На вооружении регулярных частей какого древнего государства был пилум?,Рим,Нубия,Парфия,Греция
2,На территории какого исторического района Москвы находится Всероссийский выставочный центр?,Останкино,Кузьминки,Сокольники,Медведково
3,"Под знаком какого животного, по китайскому циклу, проходил 1989 год?",Змея,Петух,Бык,Кабан
4,"Представители какой культуры плодородного полумесяца были непревзойденными мореплавателями, первыми обогнувшими Африку?",Финикийцы,Египтяне,Шумеры,Сирийцы
5,Что из этого является поясом?,черес,подол,шлица,таблион
6,"Колониями какой страны в ХХ веке были Тувалу, Мальдивы, Бруней?",Великобритании,Франции,Японии,США
7,В какой стране находится самая высокая статуя Будды в мире?,Китай,Таиланд,Япония,Мьянма
8,"Какой поэт-фронтовик написал эти грустные строки: «Нас всё меньше и меньше, надвигаются годы. Мы из той, из двужильной, из солдатской породы»? ",Сергей Островой,Борис Слуцкий,Михаил Дудин,Наум Коржавин
9,Какая станция метро является единственной ныне существующей станцией «английского типа» в метрополитенах бывшего СССР?,"""Арсенальная"" (Киев)","""Невский Проспект"" (Санкт-Петербург)","""Московская"" (Минск)","""Парк Победы"" (Москва)"
