,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как иначе можно назвать ""нового русского""?",Нувориш,Клошар,Набоб,Эпигон
1,Какую купюру американцы считают несчастливой?,$2,$5,$10,$1
2,"Кто написал сказку ""Конек-Горбунок""?",Ершов,Маршак,Пушкин,Аксаков
3,Какой цвет меха у животных-меланистов?,Черного,Рыжего,Белого,Бурого
4,В каком диапазоне не регистрирует электромагнитное излучение телескоп «Хаббл»?,Рентгеновский,Ультрафиолетовый,Видимый,Инфракрасный
5,"Как называется собрание кардиналов, избирающий папу римского?",Конклав,Юденрат,Слёт,Собор
6,Представителей народов какой языковой семьи больше всего в Афганистане?,Индоевропейской,Алтайской,Сино-Тибетской,Дравидийской
7,Какую врачебную специальность поневоле получил главный герой художественного фильма «Мимино» при вселении в гостиницу «Россия»?,Эндокринолог,Стоматолог,Кардиолог,Гинеколог
8,В какой из перечисленных карточных игр отсутствуют круги торговли?,Китайский покер,Русский покер,Карибский покер,Грузинский покер
9,Какая из перечисленных команд не становилась призёром чемпионата России по бейсболу?,«Ярославские Медведи» (Ярославль),«Гиганты-АПФ» (Тирасполь),«Московия» (Раменское),«Крым» (Симферополь)
