,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На берегу какого моря расположен город Баку?,Каспийского,Чёрного,Азовского,Балтийского
1,Какой цветок изображают на статуе Будды?,Лотоса,Ириса,Лилии,Крокуса
2,Какое отчество было у Александра Меншикова — сподвижника Петра I?,Данилович,Семенович,Петрович,Иванович
3,"Что по словам героя романа Максима Горького «Фома Гордеев» делает тот, кто любит?",Учит,Ревнует,Стережёт,Наказывает
4,"Какой из городов получил прозвище ""танкоград""?",Челябинск,Свердловск,Куйбышев,Тула
5,Какой предмет одежды на Руси называли панёвой?,Юбка,Кофта,Шуба,Платок
6,В каком старинном городе находится мужской Старо-Голутвин монастырь?,Коломна,Боровск,Зарайск,Сергиев Посад
7,Кто добился упразднения ордена тамплиеров в 1312 году?,Филипп IV,Филипп III,Филипп II Габсбург,Филипп II Август
8,Какая мифическая шотландская деревня появляется на один день каждые 100 лет?,Бригадун,Абердин,Эдинбург,Данди
9,"Какого бога олицетворяет Майское Солнце, которое можно найти на флагах Аргентины и Уругвая?",Инти,Виракоча,Екеко,Супай
