,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какие спортсмены НЕ используют капу?,волейболисты,боксёры,хоккеисты,регбисты
1,Как прозвали деда-весельчака из романа «Поднятая целина»?,Щукарь,Балабол,Штукарь,Баламут
2,Регулировка какого параметра обычно обозначается на телевизоре изображением «шестерёнки»?,Яркость,Цветонасыщенность,Громкость,Контрастность
3,Как в Древней Греции назывался период в 4 года между Олимпийскими играми?,Олимпиада,Квадрига,Межсезонье,Долихос
4,"Продолжите фразу Генри Киссинджера: «те, кого мы в США называем террористами, это на самом деле группы людей, ... ».",Отвергающиx международную систему,Отвергающих само ядро идеи о демократии и правах человека,"Занимающих античеловеческую позицию, заложенную в нашей же политике","Олицетворяющих отрицание всего, на чём строится наше общество"
5,Растения с каким названием не существует?,Желтушник зеленый,Синяк красный,Зеленчук желтый,Белена черная
6,Какой вид спорта входил как дисциплина в программу Олимпийских игр?,Перетягивание каната,Сумо,Боулинг,Гиревой спорт
7,Сколько автономных областей насчитывается в Испании?,17,13,15,20
8,"Название какого африканского государства происходит от выражения «земли, лежащие за лагунами»?",Того,Малави,Бенин,Уганда
9,"Какой музыкант купил несколько тысяч гектаров земли в Пенсильвании, чтобы создать там колонию, названную Новой Норвегией?",Уле Булль,Харальд Северуд,Вальдемар Тране,Сигурд Ли
