,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Использование какого вида покрышек предусматривает установку на автомобиле соответствующего знака?,Шипованныx,Зимниx,Летниx,Всесезонныx
1,Какой крылатой фразы не было в фильме «Кавказская пленница»?,«А где бабуля»?,«Шляпу сними!»,"«А что, часовню тоже я?»","«Студентка, комсомолка, спортсменка»"
2,Как ботаник назовет столетник?,алоэ,герань,кактус,фикус
3,Урожай какой ягоды в средней полосе принято собирать после первых заморозков?,клюква ,костяника,голубика,ежевика
4,Какой город в 1954-1976 годах был столицей Северного Вьетнама?,Ханой,Дананг,Хайфон,Сайгон
5,Где в 1985 году проводился матч на первенство мира по шахматам между Карповым и Каспаровым?,Москва,Нью-Йорк,Ленинград,Севилья
6,Название известнейшего романа какого фантаста переводится с латинского как «Солнечный»?,С. Лем,К. Саймак,А. Азимов,Р. Бредбери
7,Фильмы какого советского кинорежиссера дважды (в 1972 и 1978 годах ) номинировались на премию Оскар?,Станислав Ростоцкий,Никита Михалков,Владимир Меньшов,Андрей Тарковский
8,Какая из перечисленных пород собак не относится к вымершим?,Гурдбасар,Вертельная собака,Течичи,Буль-энд-терьер
9,Какая династия установилась в Китае в 1368 году после монгольского владычества (династия Юань)?,Мин,Тан,Цин,Цзинь
