,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из перечисленных морских выражений означает желание доказать свою правоту?,Рвать тельняшку,Отдать швартовы,Лечь на курс,Рубить канаты
1,Что погубило город Иерихон?,Музыка,Живопись,Скульптура,Литература
2,Какое из морей не омывает Турцию?,Красное,Эгейское,Средиземное,Чёрное
3,Какой календарь был введен в 46 году до н. э.?,Юлианский,Григорианский,Васильевский,Андреевский
4,Царем какого древнего государства был Ашшурбанапал?,Ассирия,Шумер,Финикия,Египет
5,Какая из этих рек по их географическому положению самая западная?,Кама,Енисей,Лена,Иртыш
6,"Как назывался рукав жакета, имеющего вид пышного буфа у плеча и зауженного у кисти?",Жиго,Гачи,Реглан,Обшлаг
7,Где находится итальянский город Леньяно?,Ломбардии,Лигурии,Пьемонте,Трентино-Альто-Адидже
8,"Чье стихотворение привело Мартина Идена, героя одноименного романа Джека Лондона, к решению покончить с собой?",Альджернон Чарльз Суинбёрн,Джордж Гордон Байрон,Редьярд Киплинг,Уильям Шекспир
9,Чему в древнерусском малом счете была равна колода?,1000 легионов,100000 тем,10000 воронов,10 леодров
