,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из перечисленного присутствует в конструкции грузовых автомобилей?,Мосты,Перевалы,Эстакады,Акведуки
1,"Какой ремонт делают строители, устраняя только внешние дефекты?",Косметический,Депиляционный,Имиджевый,Макияжный
2,С какого животного нарисован мастер Шифу из мультфильма «Кунг-фу панда»?,Малая панда,Шиншилла,Енот,Лемур
3,"В каком журнале мечтал работать фотограф, герой фильма Эльдара Рязанова «Зигзаг удачи»?",«Огонёк»,«Весёлые картинки»,«Корея»,«Нева»
4,"Сколько продолжался первый выход в открытый космос, совершенный Алексеем Леоновым?",12 минут,"1,5 часа",3 минуты,5 часов
5,Чем является кацавейка?,Кофтой,Юбкой,Рубашкой,Шалью
6,В каком городе США находится главный Зал и музей славы рок-н-ролла?,Кливленд,Чикаго,Бостон,Детройт
7,Название какого города по одной из легенд произошло от монгольского названия десятитысячного войска?,Тюмень,Пермь,Барнаул,Кемерово
8,В каком году до н. э. был основан Карфаген?,814,753,698,640
9,В каком из перечисленных итальянских клубов не играли белорусские футболисты?,"""Интер""","""Ювентус""","""Милан""","""Рома"""
