,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какие орехи могут производить опьяняющий эффект?,Мускатные,Миндаль,Фундук,Грецкие
1,Какая организация курирует европейский футбол?,УЕФА,КОНКАКАФ,ФИДЕ,ФИФА
2,"Какого цвета мышонок Таффи, второстепенный персонаж мультсериала ""Том и Джерри""?",Серого,Белого,Чёрного,Коричневого
3,В каком американском штате находится Большой Каньон?,Аризона,Мичиган,Техас,Кентукки
4,"Какая японская традиция называется ""ханами""?",Любование цветами,Любование камнями,Любование снегом,Любование водой
5,Как называется группа из пяти фигурок – официальный талисман Олимпийских игр в Пекине?,«Дети удачи»,«Друзья спорта»,«Сыновья победы»,«Братья фортуны»
6,"Кто сыграл роль Сергея Есенина в фильме ""Пой песню, поэт...""?",Сергей Никоненко,Виталий Безруков,Игорь Костолевский,Александр Фатюшин
7,"За какого поэта выдал себя Эльдар Рязанов, представляя творческой группе фильма ""Служебный роман"" свои стихи к будущей песне ""У природы нет плохой погоды...""?",Вильям Блейк,Давид Самойлов,Юнна Мориц,Николай Добронравов
8,"Какой поэт писал, что ""Россию женщины спасут!""?",Владимир Ярцев,Андрей Дементьев,Илья Резник,Игорь Николаев
9,"Какой фильм сериала ""Следствие ведут ЗнаТоКи"" вышел на экран первым?","""Чёрный маклер""","""Динозавр""","""С поличным""","""Шантаж"""
