,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих государств не имеет морских берегов?,Монголия,Шри-Ланка,Китай,Япония
1,Какое было прозвище у сборной СССР по хоккею?,Красная машина,Серебристый самолет,Белый пароход,Зеленый фургон
2,В каком году состоялось первое вручение премии «Оскар»?,1929 год,1938 год,1937 год,1922 год
3,В виде какой собаки Мефистофель явился Фаусту в трагедии Гёте?,Пудель,Такса,Терьер,Спаниель
4,От какого немецкого слова происходит название фламберга — двуручного меча с клинком волнообразной формы?,Пламя,Клинок,Сталь,Кровь
5,Что из перечисленного не связано с именем  Мао Цзэдуна?,Политика реформ и открытости,«Культурная революция»,Политика «Трёх красных знамён»,Кампания по «критике Линь Бяо и Конфуция»
6,Какая звезда в Большой Медведице составляет с Мицаром двойную звезду?,Алькор,Акрукс,Адара,Ригель
7,К какому семейству относится рапс?,капустные,паслёновые,злаки,лавровые
8,Сколько дней продержался русский гарнизон в осаждённой турецкими войсками крепости Баязет в 1877 году?,23,14,38,19
9,Какая дата изображена на гербе Гватемалы?,15 сентября 1821,15 сентября 958,15 сентября 1947,15 сентября 1289
