,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком городе находится Таврический сад?,Санкт-Петербург,Казань,Москва,Сочи
1,Солистом какой рок-группы является Мик Джаггер?,"""Rolling Stones""","""Blind Guardian""","""Чиж & Со""","""Aerosmith"""
2,Что из этого не аминокислота?,Бензол,Цистеин,Тирозин,Аланин
3,"Какой футболист поднял над собой 4 ""Золотых мяча""?",Месси,Кройф,Марадона,Пеле
4,Сколько известных спутников у Плутона?,5,1,0,3
5,Как до 1964 года назывался город Тольятти?,Ставрополь,Каргополь,Севастополь,Симферополь
6,"Кого Давид Самойлов в своем стихотворении назвал ""толмачом времен""?",Артиста,Диктора,Журналиста,Писателя
7,Из какого материала сделан монумент «Родина-мать» в Киеве?,Нержавеющая сталь,Дюралюминий,Титан,Предварительно напряжённый железобетон
8,"Какая рок-группа была основана бывшими музыкантами коллектива ""Черный кофе""?","""Тяжелый день""","""Скорая помощь""","""Август""","""Круиз"""
9,В состав какого тихоокеанского государства входят острова Феникс — один из крупнейших в мире морских заповедников?,Кирибати,Вануату,Тувалу,Маршалловы Острова
