,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Где в наибольшей степени развит роговой слой кожи?,На ладонях,На груди,На спине,На лице
1,Что соединяет кости черепа?,Швы,Рубцы,Спайки,Анастомозы
2,Назовите административный центр (столицу) Мордовии,Саранск,Саров,Сарапул,Чебоксары
3,В каком городе был открыт первый в СССР рок-клуб?,Ленинград,Москва,Тбилиси,Вильнюс
4,Как называлась монета древнегреческого города Ольвия?,Дельфинчик,Акулёнок,Щурёнок,Китёнок
5,"Кто произнес историческую фразу ""Париж стоит обедни""?",Генрих IV,Карл IX,Наполеон Бонапарт,Людовик XVI
6,Когда начинался отсчет времени во французском республиканском (революционном) календаре?,22 сентября 1792 года,3 сентября 1791 года,5 октября 1793 года,14 июля 1789 года
7,"Какой глубоководный аппарат был использован для поиска 1,45-мегатонной водородной бомбы на Паломаресе в 1966 году?",«Алвин»,«Бентос»,«Пайсис»,«Нерей»
8,Кто из этих российских хоккеистов не включен в Зал хоккейной славы?,Алексей Ковалёв,Игорь Ларионов,Павел Буре,Вячеслав Фетисов
9,У автомобилей какой из этих стран международный регистрационный знак RA?,Аргентина,Китай,Парагвай,Ботсвана
