,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какое море впадает река Кубань?,Азовское,Черное,Балтийское,Северное
1,Какие российские военнослужащие официально имеют в рационе алкоголь?,моряки-подводники,прорабы стройбата,космонавты,работники военкоматов
2,Какая порода собак родом из Мексики?,чихуахуа,ши-тцу,папильон,хин
3,В какой стране прошли зимние Олимпийские игры 2010 года?,Канада,Австрия,Россия,США
4,Как в досоветской России называлась стоянка извозчиков?,Биржа,Рынок,Торги,Ставка
5,Какой стране принадлежала оккупационная зона немецкой земли Северный Рейн-Вестфалия (Рур) после 1945 года?,Великобритания,Франция,США,СССР
6,Медицинский факультет какого университета закончил М. А. Булгаков?,Киевский,Московский,Харьковский,Санкт-Петербургский
7,Собака какой породы участвует в торжественных церемониях перед Букингемским дворцом?,ирландский волкодав,шотландская овчарка,английский бульдог,немецкая овчарка
8,"Как звали одного из сподвижников Петра I, генерала и контр-адмирала Гордона, шотландца по происхождению?",Патрик,Чарльз,Ричард,Джордж
9,Какой из фараонов Египта на пятом году царствования изменил своё имя?,Аменхотеп IV,Тутанхамон,Тутмос I,Сменхкара
