,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кого в мультфильме называли «спаниель несчастный»?,Шарика,Артемона,Муму,Собаку Баскервилей
1,На побережье какого моря находились основные здравницы Советского Союза?,Чёрного,Баренцева,Средиземного,Каспийского
2,Как переводится псевдоним Эдит Пиаф?,воробушек,соловушка,жаворонок,канареечка
3,Встреча с человеком какой профессии предвещает удачу в Новом Году?,С трубочистом,С парикмахером,С пекарем,С лесником 
4,Как звали возлюбленую Марио Каварадосси в опере Джакомо Пуччини «Тоска»?,Флория,Рузана,Норма,Аида
5,"Как заканчивается название пародийной комедии, написанной И. А. Крыловым — «Триумф, или...»?",Подщипа,Прилипа,Подлиза,Подмаза
6,В каком американском городе зародился баскетбол?,Спрингфилд,Хартфорд,Детройт,Майами
7,В каком европейском государстве того времени был в начале 18-го в. изобретен твердый фарфор?,Саксония,Лотарингия,Тюрингия,Франция
8,Лошади какой породы обладают самым высоким ростом?,Шайр,Тинкер,Клеппер,Фалабелла
9,Какой пилот Формулы-1 одержал больше всех побед в Гран-при Монако?,Айртон Сенна,Михаэль Шумахер,Грэм Хилл,Ален Прост
