,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто был первым долларовым миллиардером в истории человечества?,Джон Рокфеллер,Скрудж МакДак,Вилли Вонка,Билл Гейтс
1,Под каким названием любителям приключенческой литературы известен флаг пиратов Карибского моря?,"""Веселый Роджер""","""Чёрная Салли""","""Благородный Генри""","""Кровавая Мэри"""
2,В каком пригороде Санкт-Петербурга находится дворец Монплезир?,Петергоф,Гатчина,Павловск,Царское село
3,В какой из этих опер звучит плач Ярославны?,«Князь Игорь»,«Садко»,«Аида»,«Кармен»
4,Очертания какого средства передвижения имеет в плане столица Бразилии город Бразилиа?,самолёт,парусник,подводная лодка,автомобиль
5,Какой политик в Римской республике представлял права плебеев?,Трибун,Сенатор,Консул,Проконсул
6,Где находится единственный в США памятник советским воинам?,Лос-Анджелес,Лас-Вегас,Вашингтон,Нью-Йорк
7,Какой клуб NBA возглавлял бывший главный тренер сборной России Дэвид Блатт?,"""Кливленд Кавальерс""","""Сан-Антонио Спаркс""","""Бруклин Нетс""","""Майами Хитс"""
8,"Кто автор этих слов: ""Блажен, кто рано поутру имеет стул без принужденья...""?",А. Пушкин,А. Сумароков,И. Барков,Д. Давыдов
9,Какой из этих футбольных клубов базируется НЕ в столичном городе?,"""Колон"" (Аргентина)","""Гуарани"" (Парагвай)","""Пумас"" (Мексика)","""Гама"" (Бразилия)"
