,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чему равна сумма длин сторон шестиугольника?,Периметру,Объему,Площади,Весу
1,"Вспомните фильм-сказку ""Двенадцать месяцев"" и скажите, кто из месяцев подарил героине колечко? ",Апрель,Январь,Март,Декабрь
2,Сколько игроков одновременно находится на площадке во время игры в волейбол?,12,8,10,14
3,"В какой цвет красил забор Том Сойер, герой книги Марка Твена?",в белый,в жёлтый,в зелёный,в чёрный
4,Под каким номером выходил на лёд хоккеист Владислав Третьяк?,20,5,10,1
5,"Как звали жену Рамы - героя древнеиндийского эпоса ""Рамаяна""?",Сита,Равана,Кали,Сантала
6,"Какую из этих рыб также называют ""макрель""?",Скумбрия,Окунь,Сельдь,Лосось
7,Какая опера Чайковского является более поздней?,"""Иоланта""","""Опричник""","""Черевички""","""Ундина"""
8,В какой команде начинал свою карьеру выдающийся советский хоккеист Александр Мальцев?,«Олимпия» Кирово-Чепецк,«Трактор» Челябинск,«Металлург» Новокузнецк,«Звезда» Чебаркуль
9,Кто из перечисленных был пажом во времена Екатерины II?,А. Н. Радищев,Н. М. Карамзин,Д. И. Фонвизин,Г. Р. Державин
