,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько было стульев в телекабачке?,13,12,6,10
1,В каком музее хранится знаменитая икона «Троица» Андрея Рублёва?,Третьяковская галерея,Русский музей,Эрмитаж,Исторический музей
2,"Сколько очков нужно набрать, чтобы выиграть партию в современном настольном теннисе?",11,15,21,25
3,Какое изобретение прославило фамилию фабриканта Джона Ундервуда?,пишущая машинка,пылесос,кофеварка,пулемёт
4,Откуда собирает кровь яремная вена?,От головного мозга,От органов малого таза,От сердца,От брыжейки
5,Сколько расходящихся солнечных лучей изображено на флаге Республики Македония?,8,5,6,7
6,"Что, по словам героини рассказа М. Горького «Старуха Изергиль», не меньше чумы губит людей?",Любовь,Доброта,Злоба,Трусость
7,На сколько лет А. С. Грибоедов был старше своей жены Нины Чавчавадзе?,17,10,3,24
8,"Какой спектакль начинается с монолога Владимира Высоцкого: «Гул затих, я вышел на подмостки, прислонясь к дверному косяку, я ловлю в далеком отголоске, что случится на моем веку...»?",«Гамлет»,«Вишневый сад»,«Жизнь Галилея»,«Пугачев»
9,У автомобилей какой фирмы техническая особенность двигателей - вращение коленчатого вала против часовой стрелки?,Хонда,Сузуки,Хендай,Ниссан
