,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем играют в русский хоккей?,мячом,воздушным шариком,бутылкой водки,воланом
1,Какая из этих пар слов является омофонами?,Кот — Код,Лот — Тол,Кот — Ток,Сон — Нос
2,В каком виде спорта первую для России олимпийскую медаль выиграла в 2010 году Екатерина Илюхина?,Сноубординг,Шорт-трек,Скелетон,Горнолыжный спорт
3,Какого зрелища с нетерпением ждут любители фигурного катания по окончании любого соревнования?,Показательные выступления,Оценки,Интервью,Награждение
4,"Кто из них автор слов: ""Можно, пожалуй, сказать, что назначение человека как бы заключается в том, чтобы уничтожить свой род, предварительно сделав земной шар непригодным для обитания""?",Жан-Батист Ламарк,Карл Линней, Жорж Бюффон,Чарльз Дарвин
5,Представителем какого художественного направления был Жан Дезире Гюстав Курбе?,реализм,символизм,импрессионизм,кубизм
6,"С какого аэродрома стартовал экипаж самолета АНТ-25, совершивший 18–20 июня 1937 года первый беспосадочный перелет Москва-Северный полюс-США?",Щелково,Быково,Внуково,Тушино
7,"Что на Руси в ХII веке обозначалось словом ""деньнощие""?",Сутки,Ужин,Вечер,Полночь
8,Кому из этих персонажей оперы В. Моцарта «Похищение из сераля» Констанца отвечала взаимностью?,Бельмонт,Селим,Осмин,Педрильо
9,Разновидностью чего является гомотетия?,Аффинных преобразований,Интегральных преобразований,Преобразования Лапласа,Преобразования Лоренца
