,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется точка в верхней части головы?,Макушка,Завитушка,Погремушка,Верхушка
1,Код какой валюты GBP?,Фунт стерлингов,Доллар США,Евро,Российский рубль
2,Какой вид шампиньонов существует?,Королевский,Рыцарский,Императорский,Монархический
3,Что такое наршараб?,Соус,Выпечка,Суп,Десерт
4,"Какой древний город украшали ворота Иштар, через которые во время праздников проносили статуи богов?",Вавилон,Рим,Фивы,Афины
5,На чём было принято на Руси замешивать блины на масленицу?,На талой снежной воде,На освящённой в церкви воде,На молоке от бодливой коровы,На колодезной воде
6,Кто убил огромного змея Пифона?,Аполлон,Зевс,Гефест,Арес
7,"Кто, по воспоминаниям друзей, заканчивая телефонный разговор, иногда говорил: «Мяу-мяу!»?",Иосиф Бродский,Марина Цветаева,Белла Ахмадулина,Борис Пастернак
8,В какой африканской стране производится касайский бархат?,ДР Конго,Тунис,Марокко,Эфиопия
9,"Прообразом какой службы был византийский ксенодохий, который, в отличие от пандохейонов и митат, предоставлял свои услуги бесплатно?",Скорая помощь,Аварийная служба,Пожарная охрана,Полиция
