,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто первый полетел в космос?,Белка и Стрелка,Нейл Армстронг,Билл Гейтс,Юрий Гагарин
1,Как звали великого русского писателя Гоголя?,Николай Васильевич,Лев Николаевич,Иван Сергеевич,Алексей Константинович
2,Какой город — столица Турции?,Анкара,Измир,Анталия,Стамбул
3,"Как называется синтаксическая единица, выражающая законченную мысль?",Предложение,Цитата,Заключение,Обращение
4,На каком водоёме проводится старейшая лодочная регата Оксфорд — Кембридж?,Река Темза,Озеро Алсуотер,Канал Риджентс,Река Эйвон
5,Официальное название какой европейской страны до сих пор не признается греческим государством?,Македония,Албания,Турция,Кипр
6,Какое произведение Ф. М. Достоевского было написано последним?,«Братья Карамазовы»,«Идиот»,«Бедные люди»,«Игрок»
7,В какой «земле» расположен город Штутгарт?,Баден-Вюртемберг,Бранденбург,Шлезвиг-Гольштейн,Гессен
8,К какому подсемейству относится майский жук?,Хрущи,Дупляки,Пескожилы,Скарабеины
9,Какого типа свода в архитектуре не существует?,рожковый,парусный,коробовый,зеркальный
