,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звучит вывод стихотворения С. Михалкова ""А что у вас?""",Мамы разные нужны,Тёти явно пригодятся,Дядям надо постараться,Папы всякие важны
1,В какой горной системе находится Монблан?,Альпы,Карпаты,Анды,Кордильеры
2,Какой из этих грибов собирают ранней весной?,Сморчок,Опёнок,Маслёнок,Моховик
3,Что из перечисленного является породой кошек?,Турецкий ван,Кавказский бай,Сибирский пан,Канадский хан
4,"О каком государстве Муаммар Каддафи сказал: «оно стоит вне международного сообщества» и «хотело стоять выше международного права», что «превратило его в мафию»?",Швейцария,Великобритания,Германия,США
5,Сколько двигателей в Боинге 737?,2,4,6,1
6,Кто режиссер кинотрилогии о Фантомасе?,Андре Юнебель,Бернар Бордери,Клод Лелюш,Клод Вебер
7,Для какого певческого голоса написана партия Фигаро в опере «Севильский цирюльник»?,Баритон,Бас,Контральто,Тенор
8,Какой из перечисленных городов расположен севернее?,"Тромсё, Норвегия","Валкеакоски, Финляндия","Мурманск, Россия","Рейкьявик, Исландия"
9,"Какой дипломат на аудиенцию к турецкому султану Абдул-Меджиду вошёл в дверь задом: низкий проём был сделан заранее, чтобы вынудить гордого посла поклониться?",Князь А. С. Меншиков,Граф А. Ф. Орлов,Князь М. Д. Горчаков,Граф К. В. Нессельроде
