,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой род деятельности является традиционным для американского ковбоя?,Пастух,Киноактер,Разбойник,Охотник
1,"Как называется количество воды, которое вытесняет судно при погружении?",Водоизмещение,Водоизмерение,Водоперемещение,Водопереплывание
2,"Если увеличить ребро куба в полтора раза, то во сколько раз увеличится его обьём?","В 3,375 раза",В 3825 раза,"В 2,85 раза","В 3,25 раза"
3,Какое прозвище у самолета СУ-47?,«Беркут»,«Сокол»,«Коршун»,«Орёл»
4,На флаге какого государства обозначены контуры самого государства?,Кипр,Андорра,Мальта,Ватикан
5,Какой бельгийский город называют городом знаменитого живописца Питера Пауля Рубенса?,Антверпен,Гент,Шарлеруа,Брюссель
6,Какая опера не принадлежит перу Ж. Бизе?,"""Фиделио""","""Джамиле""","""Искатели жемчуга""","""Кармен"""
7,К какому семейству относится бабочка крапивница?,Нимфалиды,Белянки,Парусники,Голубянки
8,Какой отряд насекомых не является вымершим?,Зораптеры,Титаноптеры,Гераридеи,Паолиидовые
9,К какому семейству относится тсуга?,сосновые,кипарисовые,подокарповые,араукариевые
