,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих терминов не относится к шахматным?,Рашпиль,Эндшпиль,Дебют,Гамбит
1,Какой вид состязаний НЕ входит в триатлон?,конкур,кросс,велогонка,плавание
2,Какая рыба существует?,Рыба-свеча,Рыба-прожектор,Рыба-лучина,Рыба-люстра
3,Сколько камер имеет сердце человека?,4,2,5,3
4,Какой предмет мебели не упоминается в пароле для связи в фильме «Подвиг разведчика»?,табурет,кровать,шкаф,тумбочка
5,Какой элемент таблицы Менделеева стоит под номером 13?,Алюминий,Кремний,Натрий,Магний
6,В какой стране проводился первый чемпионат мира по футболу?,Уругвай ,Великобритания,Германия,Бразилия 
7,Какая из этих звукозаписей не упоминается в книге «100 магнитоальбомов советского рока» Александра Кушнира?,«Птица счастья» (Александр Градский),«Пионерская зорька» (Александр Лаэртский),«Вечный пост» (Александр Башлачёв),«Путешествие в рок-н-ролл» (Юрий Лоза   «Примус»)
8,"Как называлось испанское вице-королевство, в 1776–1814 годах включавшее в себя Аргентину, Уругвай, Парагвай и Боливию?",Рио-де-ла-Плата,Новая Гранада,Сьерра-Кордильера,Новая Испания
9,Какая из этих звезд принадлежит созвездию Овна?,Шератан,Альфард,Суалоцин,Прима Геди
