,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой музыкальный интервал разделяет соседние белые клавиши рояля?,секунда,минута,час,год
1,Как на Руси иначе называли доносчиков?,наушник,нарукавник,наладонник,намордник
2,Чему равно произведение тангенса угла на его котангенс?,единице,нулю,синусу,бесконечности
3,Кто из доисторических существ умел летать?,птеродактиль,трицератопс,бронтозавр,диплодок
4,Какой латинской буквой древние римляне обозначали число 100?,C,L,D,M
5,Какая пряная трава входит в основу традиционного итальянского соуса песто?,базилик,руккола,орегано,укроп
6,Какой вид пингвинов существует на самом деле?,ослиный пингвин,козлиный пингвин,бараний пингвин,коровий пингвин
7,"Какой камень венчает Большую императорскую корону Российской империи, хранящуюся в Алмазном фонде?",благородная шпинель,алмаз,сапфир,рубин
8,В каком образе бог Вишну не появлялся на земле?,Слона,Вепря,Рыбы,Черепахи
9,"Кто из этих актеров никогда не играл роль д&#39;Артаньяна ни в театре, ни в кино? ",Николай Караченцов,Владимир Качан,Дмитрий Суханов,Армен Джигарханян
