,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое растение называют корнем жизни?,Женьшень,Лимонник,Тысячелистник,Можжевельник
1,Какое судно не вернулось из первой экспедиции Христофора Колумба?,"""Санта-Мария""","""Пинта""",Все вернулись,"""Нинья"""
2,Как звали слугу Хлестакова?,Осип,Степан,Митрыч,Федот
3,Как называется гибрид лошади и осла?,Мул,Лама,Вол,Мустанг
4,Какому общевойсковому званию до 1917 года соответствовал чин мичмана на флоте?,Поручику,Капитану,Маршалу,Майору
5,В какой период времени проходила тридцатилетняя война?,XVII век,Конец XVII — начало XVIII веков,Конец XVI — начало XVII веков,XVI век
6,"Как называется вид спорта из семейства хоккеев, который проводится в зале?",Флорбол,Лакросс,Регбол,Корфбол
7,"К какому семейству относятся такие роды, как золотарник, левзея, артишок?",астровые,стилидиевые,колокольчиковые,вахтовые
8,Каким шведским орденом была награждена Екатерина II?,Орденом Серафимов,Орденом Полярной звезды,Орденом Вазы,Орденом Карла XIII
9,"Какая буква, единственная в арабском алфавите, не обозначает никакого согласного звука?",Алиф,Айн,Даль,Йа
