,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто производит шелк?,Насекомые,Пауки,Моллюски,Растения
1,Какой головной убор упомянут в лермонтовском стихотворении «Бородино»?,Кивер,Треуголка,Папаха,Каска
2,За открытие какой воды учёный Гарольд Клейтон Юри удостоился Нобелевской премии?,тяжёлой,мягкой,лёгкой,жёсткой
3,Сколько пар хромосом составляют геном человека?,23,8,13,34
4,"Как называется сверхмассивная нейтронная звезда, которую от коллапса в черную дыру спасает только огромная скорость вращения?",Блицар,Аттрактор,Звезда вида LBV,Квазар
5,Какой химический элемент периодической системы стоит под №119?,Унуненний,Менделевий,Эйнштейний,Лоуренсий
6,"Какой поэт хотел ""задрав штаны, бежать за комсомолом""?",С. Есенин,Н. Клюев,В. Маяковский,М. Голодный
7,Какой советский политик упоминается в песне Янки Дягилевой «По трамвайным рельсам...»?,Феликс Дзержинский,Иосиф Сталин,Лев Троцкий,Николай Бухарин
8,Какое шведское предприятие в 2002 году было приобретено Монетным двором Финляндии?,Монетный двор Швеции,Фирма «Primus»,Производитель упаковочной продукции «Tetra Pak»,Металлургическая компания «SSAB»
9,"Именем какого учёного, одного из основоположников звёздной астрономии, назван объект всемирного наследия ЮНЕСКО, расположенный на территории десяти государств?",Василий Яковлевич Струве,Иоганн Галле,Уильям Гершель,Фридрих Вильгельм Бессель
