,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не является кушаньем?,Шарабан,Кулебяка,Лабардан,Расстегай
1,На какой год приходится первое упоминание о Москве?,1147,1187,1148,1234
2,Как называют списки редких и находящихся под угрозой исчезновения видов растений и животных?,Красная книга,Белая книга,Синяя книга,Зеленая книга
3,Что означает в переводе с древнегреческого слово «физика»?,Природа,Атом,Структура,Естество
4,На какой из этих улиц (переулков) Санкт-Петербурга находится музей-квартира Достоевского?,Кузнечный переулок,Ул. Достоевского,Поварской переулок,Ул. Стремянная
5,В каком городе находится крупнейший аэропорт в странах Прибалтики?,Рига,Таллин,Каунас,Вильнюс
6,Какой предмет авангардист Марсель Дюшан выставил как произведение искусства под названием «Фонтан»?,писсуар,водопроводный кран,садовую лейку,шприц
7,Какое из современных государств Европы - древнейшее?,Сан-Марино,Лихтенштейн,Андорра,Швейцария
8,Какой герой «Калевалы» выковал волшебную мельницу Сампо?,Ильмаринен,Лемминкяйнен,Йовкахайнен,Вяйнямёйнен
9,По характеристике Альберта фон Больштедта (Альберт Великий) символом какого достоинства является муравей? ,Бережливость,Надоедливость,Трудолюбие,Терпение
