,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что предсказывает русская народная примета «Луна с окружьем или с ""ушами""»?",Мороз,Жару,Ветер,Дождь
1,Какой из этих титулов имел де Бражелон из книги Александра Дюма?,Виконт,Барон ,Маркиз,Граф
2,Как называется монета США в десять центов?,Дайм,Гейм,Дюйм,Сейм
3,Как иначе называют ляпис?,Нитрат серебра,Сульфат магния,Оксид цинка,Гидроксид железа
4,Какой статус имеет Антарктида согласно Договору об Антарктике 1959 г.?,Terra nullius,Terra alba,Terra Incognita,Terra nova
5,Какую из этих песен написал не В. Высоцкий?,"""Окурочек""","""Про Бермудский треугольник""","""Охота на волков""","""Нинка"""
6,Что по-гречески буквально означает слово «симпозиум»?,Пиршество,Выборы,Собрание,Выступление
7,"На кого было совершено покушение в России в тот же день, и в тот же час, когда в Сараево произошло убийство эрцгерцога Франца Фердинанда, что послужило началом Первой мировой войны?",На Григория Распутина,На вел. кн. Сергея Александровича,На Николая II,На Петра Столыпина
8,"Кто был богом мудрости, счёта и письма в Древнем Египте?",Тот,Хнум,Баст,Себек
9,На сколько неравных месяцев делится год в ханаанейском земледельческом календаре?,8,12,9,13
