,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой артист оригинального жанра сыграл Швондера в кинофильме «Собачье сердце»?,Р. А. Карцев,В. Н. Винокур,Е. В. Петросян,М. С. Евдокимов
1,"Какое слово должен был сложить из льдинок Кай в сказке Андерсена ""Снежная королева""?",Вечность,Весна,Свобода,Герда
2,"Завершите русскую пословицу: «Куда конь с копытом, туда и …»",Рак с клешней,Свинья с корытом,Жокей с хлыстом,Девушка с веслом
3,Каких музыкальных инструментов не было в Южной Америке до прихода конкистадоров?,струнных,духовых,ударных,все были
4,Как называется сверхчувствительный слой фотоплёнки?,Эмульсия,Коллоид,Амалия,Аленад
5,Какое звание на флоте соответствует званию сержанта?,Старшина 1-й статьи,Главный старшина,Старший матрос,Старшина 2-й статьи
6,В каком городе установлен памятник клизме?,Железноводск,Минеральные  воды,Пятигорск,Нальчик
7,Капитуляция английского гарнизона в каком городе в 1453 году считается окончанием Столетней войны?,Бордо,Лион,Нант,Тулуза
8,Для кого предназначены команды «Протяжка 1» и «Протяжка 2» при циклограмме запуска космического корабля?,Телеметристов,Заправщиков,Космонавтов,Релейщиков
9,Какой индейский народ известен физической выносливостью и способностью бегать на длинные дистанции?,Тараумара,Папаго,Уичоли,Кикапу
