,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как с украинского языка переводится слово ""буряк""?",Свёкла,Бур,Бурят,Буря
1,Кто был первым русским путешественником в Персию и Индию в 1466-1472 годы?,А. Никитин,Н.Н. Миклухо-Маклай,В. Беринг,Ф.Ф. Беллинсгаузен
2,Что в Германии вплоть до 30-х годов прошлого столетия подвешивали к потолку в Новый год?,Ёлку,Снегурочку,Деда мороза,Деньги
3,В каком году город Санкт-Петербург был переименован в Петроград?,1914,1917,1920,1924
4,Какое из этих насекомых относится к прямокрылым?,Кузнечик,Жужелица,Махаон,Комар
5,"Какой хоккейный турнир сезона 98-99 годов выиграл Магнитогорский ""Металлург""?",Чемпионов Евролиги,Лиги чемпионов,Шведские игры,Кубок Стэнли
6,Какое почетное прозвище имел римский полководец Публий Корнелий Сципион Старший?,Африканский,Карфагенский,Испанский,Римский
7,"При каком римском императоре был вновь открыт канал между Нилом и Красным морем, прообраз современного Суэцкого канала?",Траян,Нерва,Антонин Пий,Адриан
8,Футболки сборной по футболу какой страны традиционно украшены диагональной полосой?,Перу,Гана,Исландия,Австралия
9,Кто из перечисленных игроков никогда не играл за сборную Хорватии по футболу?,Милован Петрович,Ведран Чорлука,Гордон Шильденфельд,Эдуардо да Силва
