,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Разновидность какой детали одежды называется ""фонарики""?",рукава,воротника,оборки,кармана
1,"Как называется жук из семейства трубковёртов, вредитель плодовых культур?",Вишнёвый слоник,Сливовый бегемотик,Виноградный носорожек,Яблочный крокодильчик
2,Банкнотой какого номинала вы НЕ сможете расплатиться в Белоруссии?,25 000 рублей,100 000 рублей,50 000 рублей,10 000 рублей
3,"Какой породы была собака Клякса, с которой выступал на цирковой арене клоун Карандаш?",скотчтерьер,скайтерьер,тойтерьер,фокстерьер
4,Чему посвящён славянский праздник Радуница?,памяти предков,первому урожаю,приходу лета,новому году
5,Какой орган является основным в метаболизме лекарств?,печень,желудок,кишечник,почки
6,Какой русский генерал сумел сдержать армию Наполеона при Прейсиш-Эйлау в 1807 году?,Леонтий Беннигсен,Петр Витгенштейн,Михаил Барклай-де-Толли,Петр Багратион
7,"Какое современное государство занимает территорию, на которой находился древний ассирийский город Ниневия?",Ирак,Ливан,Сирия,Турция
8,В каком соборе можно заметить эффект «шепчущей галереи»?,"Святого Павла, Лондон","Святого Вита, Прага","Святого Марка, Венеция","Святого Стефана, Вена"
9,Кто разработал дизайн флага Республики Маршалловы Острова?,Первая леди Эмлаин Кабуа,Дипломат Карлос Вестендорп,Художник Гилберт Бейкер,Архитектор Донал Маклафлин
