,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется охранный документ, выдаваемый изобретателю?",Патент,Удостоверение,Аттестат,Грамота
1,Как зовут сына принца Чарльза?,Уильям,Эдвард,Филипп,Чарльз младший
2,В честь каких насекомых назвал свою трилогию Бернар Вербер?,Муравьи,Тараканы,Богомолы,Пчёлы
3,Гражданином какой страны был изобретатель телеграфного кода Морзе?,США,Швейцарии,Германии,Франции
4,Какая форма правления в современной России?,Смешанная республика,Президентская республика,Парламентская республика,Однопартийная республика
5,На территории какого современного государства проходила Война Восьми Святых (1375–1378)?,Италия,Швеция,Испания,Франция
6,Кто был единственным космонавтом имевшим звание Героя Советского союза до полета на орбиту?,Георгий Береговой,Павел Беляев,Владимир Шаталов,Василий Лазарев
7,Что из этого является ковбойскими кожаными штанами поверх обычных?,чепсы,мутон,лопапейса,дафлкот
8,Какой ученый ввел понятие «энергия активации»?,С. Аррениус,Л. Михаэлис,Я. Вант-Гофф,Ф. Рауль
9,"Кому из знаменитых советских детских писателей принадлежит фраза: «Говоря откровенно, у меня имеется немалая заслуга перед отечественной литературой: я вовремя и навеки перестал писать стихи»?",Л. И. Лагин,Н. Н. Носов,В. Ю. Драгунский,А. С. Некрасов
