,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Из-за чего переживает герой культовой песни «Yesterday» группы The Beatles?,Расставание с девушкой,Похороны друга,Недостаток денег,Отсутствие выпивки
1,Какая из этих стихий возникает вследствие подводного землетрясения?,Цунами,Тайфун,Смерч,Шторм
2,Как называется кодекс поведения самураев?,Бусидо,Микадо,Кендзо,Банзай
3,Какая страна находится между Ганой и Бенином?,Того,Габон,Буркина-Фасо,Либерия
4,Какой театр является самым большим в мире?,Метрополитен-опера,Большой театр,Гранд-опера,Ковент-Гарден
5,Как называется кислота химическая формула которой: HClO3?,Хлорноватая,Хлорноватистая,Хлорная,Хлористая
6,"Какой из боевых самолетов, выпущенных в годы Второй мировой войны, был самым массовым?","Ил-2, СССР","Аэрокобра, США","Спитфайр, Великобритания","Мессершмитт-109, Германия"
7,В каком командном виде спорта российские спортсмены выиграли олимпийское золото в последний день Олимпиады-2012 в Лондоне?,Волейбол,Водное поло,Гандбол,Баскетбол
8,Какой полуостров крупнее?,Скандинавский,Балканский,Пиренейский,Малая Азия
9,"Как назывался первый сборник рассказов А. П. Чехова, вышедший в свет в 1884 году?","""Сказки Мельпомены""","""Пёстрые рассказы""","""В сумерках""","""Осколки"""
